EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,EXT1_E,EXT2_E,EXT3_E,EXT4_E,EXT5_E,EXT6_E,EXT7_E,EXT8_E,EXT9_E,EXT10_E,EST1_E,EST2_E,EST3_E,EST4_E,EST5_E,EST6_E,EST7_E,EST8_E,EST9_E,EST10_E,AGR1_E,AGR2_E,AGR3_E,AGR4_E,AGR5_E,AGR6_E,AGR7_E,AGR8_E,AGR9_E,AGR10_E,CSN1_E,CSN2_E,CSN3_E,CSN4_E,CSN5_E,CSN6_E,CSN7_E,CSN8_E,CSN9_E,CSN10_E,OPN1_E,OPN2_E,OPN3_E,OPN4_E,OPN5_E,OPN6_E,OPN7_E,OPN8_E,OPN9_E,OPN10_E,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
2.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3326.0,3268.0,3857.0,2167.0,1417.0,1799.0,2852.0,1618.0,1289.0,2027.0,1658.0,865.0,6517.0,6532.0,2892.0,1033.0,5888.0,3725.0,1329.0,2876.0,4121.0,2303.0,2034.0,1890.0,2828.0,3012.0,1842.0,2616.0,2268.0,3352.0,2859.0,2812.0,2248.0,3770.0,1879.0,2259.0,8625.0,4073.0,2671.0,857.0,721.0,2672.0,2171.0,1219.0,1419.0,3082.0,5529.0,2628.0,2084.0,4786.0,2016-03-03 15:03:28,1440.0,900.0,19.0,145.0,9,1,US,33.8567,-84.5351
3.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,0.0,5.0,2.0,2.0,3.0,0.0,4.0,3.0,3.0,3.0,0.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,8864.0,4047.0,2962.0,4798.0,3455.0,3872.0,8077.0,4658.0,5879.0,8620.0,3795.0,3828.0,4419.0,4384.0,13318.0,3220.0,3149.0,0.0,3289.0,3739.0,11790.0,4024.0,0.0,5489.0,5150.0,4414.0,3922.0,0.0,2882.0,0.0,9077.0,5646.0,8386.0,3605.0,4537.0,6336.0,3615.0,5861.0,3978.0,5779.0,3372.0,9459.0,3711.0,3739.0,2716.0,3723.0,5090.0,5543.0,4090.0,2681.0,2016-03-03 15:04:03,360.0,640.0,101.0,238.0,22,1,CZ,49.8119,18.2553
5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,13550.0,13338.0,1315.0,11257.0,3854.0,4427.0,4133.0,3446.0,22541.0,9301.0,3251.0,8835.0,14099.0,5969.0,3020.0,3584.0,4517.0,11992.0,3133.0,736.0,5325.0,1446.0,2367.0,4480.0,4995.0,3864.0,1101.0,4061.0,3154.0,4854.0,3897.0,1899.0,0.0,4631.0,3532.0,6467.0,15718.0,6808.0,3747.0,10798.0,2049.0,3655.0,3131.0,6103.0,3374.0,6033.0,4805.0,4358.0,3627.0,3718.0,2016-03-03 15:04:03,320.0,568.0,32.0,283.0,87,1,US,38.0,-97.0
3.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,7654.0,8170.0,7847.0,5282.0,2745.0,3538.0,5235.0,3849.0,3539.0,4096.0,2035.0,11627.0,3970.0,9839.0,7851.0,2829.0,4206.0,3802.0,4558.0,5840.0,6318.0,4536.0,4687.0,6328.0,5638.0,4650.0,3101.0,2316.0,4359.0,2938.0,5702.0,1012.0,4701.0,1046.0,6326.0,4917.0,3643.0,6382.0,4523.0,8559.0,11814.0,10850.0,4609.0,8944.0,5282.0,2816.0,3483.0,3275.0,3579.0,2908.0,2016-03-03 15:04:31,360.0,640.0,18.0,259.0,16,1,GB,53.8063,-1.6225
5.0,0.0,5.0,1.0,0.0,1.0,5.0,3.0,5.0,1.0,3.0,1.0,5.0,3.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,3.0,0.0,5.0,24031.0,0.0,3600.0,4818.0,0.0,4185.0,6219.0,10235.0,4685.0,3750.0,11556.0,4067.0,3715.0,3816.0,0.0,5883.0,0.0,3803.0,5701.0,4711.0,3993.0,9620.0,6901.0,10267.0,4386.0,4150.0,5400.0,984.0,3681.0,4035.0,7431.0,4000.0,6203.0,4886.0,4250.0,9403.0,4232.0,4480.0,4067.0,4785.0,4380.0,4685.0,4032.0,6167.0,7816.0,6217.0,5269.0,4269.0,0.0,3106.0,2016-03-03 15:04:52,414.0,736.0,2380.0,260.0,21,1,US,42.3314,-83.0457
3.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,5.0,1.0,5.0,5.0,2.0,2.0,5.0,1.0,4.0,1.0,3.0,4.0,1.0,5.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,44419.0,4067.0,3765.0,4284.0,7814.0,7982.0,2784.0,13351.0,3520.0,2988.0,7919.0,2768.0,3186.0,14636.0,3500.0,4548.0,2099.0,4666.0,5745.0,1097.0,9496.0,3137.0,3283.0,1050.0,6401.0,2970.0,6352.0,2268.0,9429.0,3766.0,5350.0,3581.0,3450.0,21968.0,4628.0,4250.0,2049.0,4600.0,2636.0,3300.0,7649.0,5235.0,2949.0,17754.0,3601.0,2683.0,5068.0,3553.0,6120.0,10933.0,2016-03-03 15:05:32,320.0,568.0,7.0,316.0,13,1,US,38.0,-97.0
4.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,3.0,4.0,3.0,5.0,1.0,4.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,33912.0,5797.0,2834.0,5556.0,5072.0,4217.0,13953.0,6307.0,8135.0,5523.0,3280.0,3411.0,4167.0,4803.0,5811.0,7933.0,5399.0,36546.0,3385.0,2267.0,5958.0,3209.0,5310.0,2961.0,5882.0,3284.0,3651.0,3417.0,2406.0,5176.0,2547.0,10475.0,3090.0,3134.0,4800.0,7995.0,3493.0,5210.0,3028.0,4084.0,5340.0,9510.0,4161.0,6392.0,6201.0,4930.0,5769.0,6522.0,4722.0,2798.0,2016-03-03 15:06:08,1366.0,768.0,69.0,316.0,14,1,FR,48.6667,2.5333
4.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,5.0,1.0,4.0,2.0,5.0,2.0,5.0,5.0,3.0,5.0,3184.0,1892.0,3060.0,2479.0,1900.0,1444.0,1652.0,3696.0,2372.0,768.0,1419.0,1428.0,1436.0,2257.0,2700.0,1584.0,1838.0,1264.0,1196.0,1652.0,3839.0,3500.0,5096.0,1685.0,1904.0,1516.0,2708.0,1032.0,2096.0,3655.0,1752.0,3160.0,1168.0,1507.0,1952.0,8600.0,2855.0,2592.0,3292.0,1861.0,1365.0,3336.0,1084.0,1948.0,1672.0,1520.0,1535.0,2064.0,5968.0,1336.0,2016-03-03 15:06:19,1920.0,1080.0,2.0,117.0,10,1,US,41.6009,-87.607
1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,6026.0,2866.0,3511.0,2245.0,2267.0,1982.0,8387.0,545.0,4966.0,1835.0,3369.0,2876.0,5067.0,3567.0,1919.0,2239.0,3246.0,1906.0,7218.0,1250.0,6260.0,8478.0,3992.0,2003.0,3281.0,2058.0,1810.0,5270.0,4135.0,2040.0,5325.0,3009.0,4968.0,2047.0,2594.0,3844.0,2449.0,2431.0,980.0,2172.0,3959.0,4433.0,3459.0,4523.0,2165.0,2166.0,7507.0,2152.0,2943.0,1339.0,2016-03-03 15:08:33,1080.0,1920.0,10.0,172.0,11,1,US,38.0,-97.0
1.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,2.0,5.0,1.0,4.0,4.0,5823.0,2228.0,2210.0,3404.0,1798.0,1702.0,1286.0,2157.0,1892.0,2910.0,2335.0,3496.0,3953.0,1668.0,2510.0,3822.0,2044.0,2586.0,2036.0,1580.0,1712.0,2742.0,1322.0,1728.0,6507.0,2668.0,2546.0,2450.0,0.0,1482.0,1985.0,1480.0,1768.0,1616.0,3444.0,5789.0,5735.0,2090.0,5301.0,1678.0,1424.0,6506.0,4832.0,4154.0,3615.0,3872.0,3562.0,1852.0,4815.0,1628.0,2016-03-03 15:08:35,1440.0,900.0,3.0,143.0,7,6,US,37.8806,-84.573
1.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,3.0,1.0,5.0,3.0,5.0,4.0,13163.0,2632.0,5132.0,5065.0,3133.0,4434.0,14101.0,7786.0,2049.0,5585.0,5168.0,3420.0,3002.0,6517.0,5850.0,8267.0,1017.0,3617.0,950.0,3948.0,1117.0,7016.0,7151.0,2634.0,10234.0,2650.0,4551.0,10749.0,3053.0,2665.0,3533.0,14831.0,3900.0,3835.0,7018.0,6484.0,5084.0,5651.0,5768.0,5771.0,1135.0,5050.0,3968.0,3967.0,3133.0,8500.0,5631.0,5699.0,7216.0,2332.0,2016-03-03 15:11:31,375.0,667.0,10.0,266.0,8,1,US,36.1445,-115.2257
3.0,1.0,5.0,1.0,5.0,2.0,4.0,5.0,3.0,5.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,1.0,5.0,2.0,4.0,4.0,14581.0,2610.0,3788.0,5410.0,6166.0,3032.0,3254.0,6476.0,5599.0,2760.0,2368.0,0.0,1773.0,113448.0,2922.0,3365.0,2246.0,3263.0,3182.0,2981.0,3837.0,3275.0,2479.0,3698.0,2963.0,2659.0,5126.0,2779.0,2688.0,2396.0,2620.0,3435.0,4111.0,2790.0,4654.0,13358.0,2771.0,2417.0,2186.0,2568.0,2418.0,5129.0,2116.0,3810.0,2810.0,2689.0,2750.0,2699.0,3363.0,2014.0,2016-03-03 15:12:37,1366.0,768.0,28.0,293.0,12,1,US,39.6474,-84.1573
2.0,5.0,2.0,5.0,1.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,8314.0,3100.0,3247.0,1151.0,2133.0,2166.0,2750.0,3565.0,4133.0,2280.0,2899.0,4416.0,1950.0,2952.0,3502.0,2080.0,2031.0,3197.0,3035.0,1601.0,5723.0,3782.0,2001.0,1766.0,2734.0,4167.0,3317.0,2733.0,1799.0,2750.0,2185.0,2882.0,2483.0,1900.0,2082.0,2486.0,2485.0,2636.0,4234.0,2634.0,2001.0,3237.0,1631.0,4216.0,2499.0,3017.0,3401.0,4534.0,3069.0,1235.0,2016-03-03 15:13:19,320.0,568.0,64.0,151.0,15,1,US,41.5696,-87.7994
3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0,7624.0,5578.0,4899.0,9750.0,4002.0,4606.0,5333.0,2504.0,4462.0,6294.0,3034.0,8228.0,6793.0,8799.0,3543.0,5017.0,3176.0,9081.0,3219.0,3832.0,9193.0,3819.0,5149.0,6885.0,5912.0,12074.0,2781.0,6095.0,10079.0,8537.0,3594.0,3556.0,6034.0,3517.0,4762.0,5386.0,1941.0,8169.0,2866.0,2884.0,3745.0,7486.0,4207.0,9052.0,6933.0,3971.0,4451.0,4496.0,3137.0,3983.0,2016-03-03 15:13:50,768.0,1024.0,50.0,277.0,20,1,CA,43.6425,-79.3872
2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,3.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,9403.0,5274.0,1961.0,2395.0,4962.0,3331.0,1281.0,1128.0,3619.0,10384.0,1361.0,1017.0,1885.0,2686.0,2155.0,5732.0,2132.0,5030.0,1189.0,2835.0,17359.0,5063.0,1492.0,1669.0,3535.0,4351.0,3538.0,1777.0,1555.0,2138.0,3484.0,4198.0,1591.0,3196.0,2247.0,2119.0,963.0,1612.0,1429.0,5413.0,3593.0,40947.0,1306.0,1323.0,1262.0,5189.0,3826.0,2976.0,2083.0,20084.0,2016-03-03 15:14:04,1440.0,900.0,1.0,223.0,9,4,US,40.7317,-73.9885
1.0,4.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4100.0,3640.0,2760.0,4713.0,2121.0,4448.0,4128.0,4784.0,6224.0,3080.0,3680.0,3280.0,3472.0,2735.0,3320.0,4103.0,2912.0,3479.0,1880.0,1726.0,2846.0,3024.0,2648.0,2384.0,4703.0,4496.0,4352.0,2672.0,1720.0,2752.0,2696.0,4792.0,3616.0,3416.0,2993.0,7096.0,2128.0,2336.0,4200.0,3225.0,2832.0,4280.0,2303.0,7232.0,2399.0,2081.0,4224.0,2032.0,3080.0,2697.0,2016-03-03 15:14:14,1920.0,1080.0,34.0,173.0,15,1,US,32.7153,-117.1573
2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,4712.0,3061.0,7928.0,6351.0,4389.0,2053.0,4558.0,2733.0,4334.0,3507.0,2000.0,4296.0,2932.0,2944.0,5333.0,2680.0,4305.0,3229.0,2791.0,1630.0,3017.0,2604.0,1196.0,2276.0,2437.0,2273.0,2496.0,4709.0,2835.0,2327.0,4121.0,3271.0,2363.0,6029.0,2016.0,4627.0,3439.0,1799.0,4355.0,3126.0,2016.0,2667.0,1967.0,3404.0,2166.0,3239.0,1466.0,2032.0,2976.0,1419.0,2016-03-03 15:15:12,768.0,1024.0,16.0,162.0,6,1,GB,53.0984,-1.117
5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4862.0,3488.0,3647.0,7281.0,27751.0,2815.0,8511.0,11000.0,12319.0,4865.0,4336.0,20457.0,3792.0,13413.0,9768.0,8983.0,9669.0,5807.0,3920.0,9897.0,4462.0,3079.0,3104.0,4847.0,12792.0,9312.0,3664.0,4256.0,5760.0,3783.0,22833.0,4584.0,3168.0,6992.0,5832.0,5297.0,3985.0,9304.0,7799.0,39559.0,9847.0,4696.0,4224.0,9119.0,2960.0,4200.0,7144.0,5585.0,7031.0,2248.0,2016-03-03 15:15:26,1600.0,900.0,9.0,402.0,41,7,US,41.0762,-73.8588
3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,0.0,4.0,5.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,1.0,4.0,3.0,5.0,4.0,3356.0,2795.0,1653.0,2095.0,4250.0,2242.0,3532.0,3846.0,2002.0,2114.0,1818.0,2111.0,2003.0,5061.0,1724.0,3752.0,1625.0,2116.0,2248.0,3421.0,9670.0,4704.0,2828.0,1648.0,2799.0,1620.0,1500.0,2392.0,3690.0,2467.0,0.0,1797.0,2798.0,6018.0,1882.0,8075.0,3157.0,3647.0,1810.0,3168.0,2276.0,2092.0,1534.0,2563.0,1595.0,1529.0,2811.0,3812.0,2408.0,1362.0,2016-03-03 15:15:28,1600.0,900.0,38.0,147.0,9,1,FR,48.8322,2.3561
4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,6340.0,4005.0,3176.0,3264.0,3360.0,3768.0,5729.0,3817.0,1922.0,5984.0,11410.0,3016.0,2529.0,6896.0,9608.0,5104.0,2720.0,2648.0,1384.0,18569.0,15791.0,9303.0,5000.0,12704.0,6608.0,3075.0,4240.0,5311.0,3536.0,12879.0,43043.0,2160.0,2673.0,3024.0,43024.0,33572.0,1936.0,3600.0,3984.0,38524.0,2923.0,4032.0,1720.0,4088.0,1240.0,4959.0,13439.0,8208.0,2088.0,7056.0,2016-03-03 15:15:28,1600.0,900.0,2.0,410.0,16,7,US,41.0762,-73.8588
2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,5.0,1.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,16450.0,1845.0,2634.0,1741.0,14496.0,2590.0,4014.0,1082.0,3269.0,1270.0,3655.0,3660.0,1250.0,4629.0,4166.0,1570.0,1700.0,1333.0,3799.0,1160.0,3500.0,1867.0,3167.0,2155.0,4711.0,2256.0,1659.0,2013.0,2329.0,1946.0,2521.0,11850.0,2674.0,3793.0,3656.0,5465.0,4277.0,2787.0,1629.0,4338.0,3159.0,3198.0,1647.0,14573.0,6028.0,7654.0,3646.0,1522.0,1541.0,1050.0,2016-03-03 15:16:59,1440.0,900.0,6.0,190.0,7,1,US,32.8807,-117.2359
3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,1864.0,2199.0,4831.0,3873.0,2080.0,2416.0,3280.0,3952.0,2249.0,2663.0,2056.0,2640.0,2000.0,3896.0,2168.0,2920.0,2705.0,1951.0,2376.0,2285.0,3216.0,1648.0,2400.0,3919.0,3144.0,2736.0,2264.0,2776.0,2136.0,2520.0,2401.0,3000.0,2304.0,1705.0,2992.0,5608.0,1439.0,2712.0,2648.0,3153.0,2016.0,3617.0,1280.0,3928.0,2360.0,2608.0,1704.0,2792.0,2504.0,9594.0,2016-03-03 15:17:28,1440.0,900.0,3.0,145.0,14,3,US,33.9534,-117.3962
1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4407.0,1616.0,5488.0,3808.0,2312.0,3519.0,7841.0,6617.0,21489.0,8248.0,2680.0,4897.0,2081.0,4521.0,6080.0,9480.0,14370.0,4440.0,2944.0,2536.0,28419.0,3632.0,6819.0,6761.0,14479.0,7017.0,7159.0,8199.0,4018.0,3879.0,8478.0,3208.0,3654.0,6831.0,9565.0,1423.0,2753.0,4633.0,5551.0,6793.0,6441.0,22391.0,4032.0,5120.0,5072.0,5384.0,2392.0,9783.0,4513.0,3784.0,2016-03-03 15:18:48,1600.0,900.0,2.0,332.0,40,7,US,41.0762,-73.8588
3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,5.0,4.0,10046.0,7544.0,2438.0,4130.0,2806.0,4263.0,4835.0,4268.0,3583.0,2829.0,2503.0,4005.0,2701.0,2349.0,2471.0,2313.0,2851.0,2553.0,4344.0,2086.0,4774.0,3350.0,3353.0,2320.0,3095.0,3072.0,3483.0,2817.0,5532.0,3133.0,5351.0,6281.0,3179.0,3383.0,2566.0,4264.0,2537.0,2866.0,1389.0,4069.0,2634.0,4263.0,4067.0,2849.0,3416.0,4436.0,4012.0,3834.0,4272.0,1297.0,2016-03-03 15:18:57,320.0,568.0,7.0,186.0,25,1,US,42.2793,-71.1495
3.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,7846.0,2660.0,4670.0,3107.0,4395.0,1848.0,2232.0,2314.0,1725.0,11774.0,1838.0,10222.0,4193.0,3453.0,1878.0,20271.0,4730.0,2263.0,5704.0,1077.0,10258.0,2854.0,1847.0,4740.0,3096.0,4384.0,2934.0,1827.0,2101.0,4151.0,3127.0,5452.0,3929.0,3196.0,5289.0,3899.0,2314.0,1411.0,3338.0,2608.0,1664.0,5877.0,2334.0,1431.0,2506.0,12617.0,1776.0,3797.0,4761.0,1055.0,2016-03-03 15:19:05,1366.0,768.0,12.0,212.0,10,1,GB,51.4855,-3.1587
5.0,1.0,4.0,1.0,5.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,3.0,5.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,59645.0,2480.0,2918.0,1802.0,1917.0,1632.0,2919.0,2199.0,13117.0,5066.0,2268.0,2584.0,5187.0,2652.0,14667.0,1699.0,1399.0,4168.0,2884.0,1800.0,2510.0,3520.0,6445.0,2400.0,2114.0,2085.0,1016.0,2619.0,1383.0,1535.0,11885.0,3064.0,5187.0,1247.0,1486.0,1782.0,1685.0,1398.0,5068.0,3614.0,2568.0,3601.0,2614.0,5951.0,2019.0,4084.0,2799.0,7368.0,2449.0,4937.0,2016-03-03 15:19:48,375.0,667.0,19907.0,235.0,8,1,US,43.0756,-85.6092
3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,6341.0,479.0,846.0,576.0,808.0,655.0,779.0,1234.0,408.0,415.0,1064.0,759.0,1762.0,1201.0,1465.0,989.0,480.0,1760.0,568.0,688.0,766.0,497.0,960.0,1016.0,864.0,2331.0,625.0,1334.0,744.0,817.0,1040.0,520.0,423.0,1232.0,728.0,696.0,615.0,672.0,392.0,1440.0,825.0,465.0,2192.0,1080.0,400.0,470.0,577.0,456.0,601.0,496.0,2016-03-03 15:22:19,1600.0,900.0,58.0,49.0,16,1,AU,-32.0606,115.8367
